fid,group_num,breakdown_is_C,breakdown_is_T,breakdown_is_Q,is_constant,has_minus,skewness,kurtosis,top_1_proportion,top_2_proportion,top_3_proportion,normalized_coefficient_variation,entropy,reci_entropy,chi_2_s,chi_2_p,chi_2_p_005,gini_coeff,normal_s,normal_p,normal_p_005,powerlaw_s,powerlaw_p,powerlaw_p_005,percent_3sigma,percent_15iqr,percent_grubbs,outliers_mean_zscore,lof_index,is_Outliers,is_Distributions,is_Correlations,chart_type
rebsgroup:84395,4.0,True,False,False,False,False,1.150342494176578,-0.6700193788241298,0.8448275862068966,0.0,0.0,1.59449051423958,0.5961929540115143,1.6773093228818785,109.58620689655172,1.3470561622821533e-23,True,0.6120689612960761,0.6634079217910767,0.0039870147593319,True,0.75,0.2285714285714286,False,0.0,0.25,0.0,0.0,0.0158302387814947,True,True,False,pie
mathbouchard:4,25.5,True,False,False,False,False,3.8137740848896833,5.143264318406081,0.3420306874096216,0.4485336090747634,0.5322887450382865,2.0735319185203185,2.7126805096281257,0.3686390625253128,13242.036718300926,0.0,True,0.8139559126404748,0.3430068865418434,1.1935559788606067e-16,True,0.3055555555555556,0.0022676241465572,True,0.0,0.0972222222222222,0.0972222222222222,6.604246766950617,0.740945516688855,True,True,False,pie
mathbouchard:2,15.0,True,False,False,False,False,2.1759461640820508,3.2107827519094583,0.3274025536516268,0.5667803202299501,0.6393217335704854,1.6962544037367613,2.134960814733442,0.4683926717057117,13242.036718300926,0.0,True,0.5338327051102006,0.5735969543457031,1.472074382036226e-05,True,0.3333333333333333,0.3855465198257425,False,0.0,0.1333333333333333,0.1333333333333333,2.96852260339756,0.740945516688855,True,True,False,pie
tcoll:110,3.0,True,False,False,False,False,0.0,-1.4999999999999998,0.6031746031746031,0.0,0.0,0.816496580927726,0.8461756358157533,1.1817877491071376,27.52380952380953,5.203720948349015e-09,True,0.3597883580750818,1.0,0.7149908633873566,False,0.3333333333333333,1.0,False,0.0,0.0,0.0,0.0,0.3461296412828946,False,True,False,pie
chavwithtache:2,7.0,True,False,False,False,False,1.9985787327194984,2.0757950065286144,0.717395309829535,0.7901240842985393,0.8603813384330943,1.7338716119488646,1.0519688964066272,0.9505984477448476,13242.036718300926,0.0,True,0.6455070156476708,0.5482558608055115,6.54014729661867e-05,True,0.5714285714285714,0.2121212121212121,False,0.0,0.1428571428571428,0.0,0.0,0.0104328186508065,True,True,False,pie
rebsgroup:84349,5.0,True,False,False,False,False,1.3199937375770607,-0.0337997193722707,0.7547169811320755,0.9433962264150944,0.9622641509433962,1.5737097890017715,0.7517819306370669,1.3301729653871712,107.66037735849056,2.295439428280748e-22,True,0.6566037673905305,0.6915757656097412,0.0078018885105848,True,0.6,0.3571428571428571,False,0.0,0.2,0.0,0.0,0.0714871174834717,True,True,False,pie
pcostello:3588,13.0,True,False,False,False,False,1.0761226722531263,0.1323708636719742,0.2511848341232227,0.4303317535545023,0.5696682464454976,0.9919973743546524,2.1478521573855245,0.4655813932823249,938.3620853080567,3.30693925823367e-193,True,0.4995989786042127,0.8568945527076721,0.0350658036768436,True,0.3846153846153846,0.2999201969117166,False,0.0,0.0769230769230769,0.0,0.0,0.4010700414230391,True,True,False,pie
rebsgroup:84295,3.0,True,False,False,False,False,0.3818017741606059,-1.4999999999999996,0.5714285714285714,0.0,0.0,0.9354143466934852,0.9556998911125344,1.04635357741424,2.0,5.203720948349015e-09,False,0.2857142734693882,0.9642857313156128,0.6368856430053711,False,0.6666666666666666,0.6,False,0.0,0.0,0.0,0.0,0.2372313703525557,False,True,False,pie
climkit:1994,2.0,True,False,False,False,False,-9.970337798745567e-17,-2.0,0.9027740404632116,0.0,0.0,1.0,0.3189446754203304,2.960732362584146,1357.2031954872236,4.191494581048403e-297,True,0.4027740404246965,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
climkit:1992,2.0,True,False,False,False,False,0.0,-2.0,0.7089122807017544,0.0,0.0,1.0,0.6031227381423951,1.6580373061045222,4975.454877192982,0.0,True,0.2089122807002883,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:84267,6.0,True,False,False,False,False,1.7886766181383669,1.1996822180354183,0.9556291390728476,0.9675496688741722,0.9788079470198676,2.0735319185203185,0.2510745273720329,2.960732362584146,6767.703311258278,0.0,True,0.7949227369909799,0.5025507807731628,2.545114512031432e-05,True,0.75,0.0259740259740259,True,0.0,0.1666666666666666,0.0,0.0,0.0011062935096115,True,True,False,pie
rebsgroup:84265,7.0,True,False,False,False,False,2.034206343971298,2.151269625687908,0.9039735099337748,0.9410596026490068,0.9695364238410596,2.0735319185203185,0.4491346364024435,2.2265038564159143,7155.499337748345,0.0,True,0.7998107848704755,0.490372896194458,1.2485998922784349e-05,True,0.7142857142857143,0.053030303030303,False,0.0,0.1428571428571428,0.0,0.0,0.0059017388076496,True,True,False,pie
rebsgroup:84247,4.0,True,False,False,False,False,1.1537390557978815,-0.6674067135697364,0.9433962264150944,0.0,0.0,1.6643582629734124,0.2747678693391109,2.960732362584146,271.8867924528302,1.2057461949835057e-58,True,0.7028301860270559,0.6456612944602966,0.0022082675714045,True,0.75,0.2285714285714286,False,0.0,0.25,0.0,0.0,0.0074979465342498,True,True,False,pie
rebsgroup:84217,2.0,True,False,False,True,False,0.0,-3.0,0.5,0.0,0.0,0.2728431761318707,0.6931471805599453,1.4426950408889634,0.0,5.203720948349015e-09,False,0.0,0.0,0.0,0,0.75,0.3333333333333333,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
passionateyi1990:28,16.0,True,False,False,False,False,3.2891400880342383,5.143264318406081,0.7414162165203181,0.9310132509736158,0.9570604896475162,2.0735319185203185,0.8363939118977305,1.195608894056936,13242.036718300926,0.0,True,0.883364072791136,0.3850876092910766,2.718896894293721e-07,True,0.3125,0.4262934613454948,False,0.0,0.125,0.1785714285714285,3.7504366038200727,0.740945516688855,True,True,False,pie
pcostello:3584,13.0,True,False,False,False,False,1.0647007131872437,0.0894530950747309,0.2492917847025495,0.4296506137865911,0.5694050991501416,0.987560804539114,2.150537563233773,0.465000015389778,933.8791312559016,3.0374614572745603e-192,True,0.4982930189277874,0.858718991279602,0.0370557568967342,True,0.2307692307692307,0.8978057035171046,False,0.0,0.0769230769230769,0.0,0.0,0.3957189726404873,True,True,False,pie
QhelDIV:0,3.0,True,False,False,False,False,0.4172405972824743,-1.4999999999999998,0.6066666666666667,0.0,0.0,0.952313520678283,0.9121595509626494,1.096299434616069,55.72,7.953453277828929e-13,True,0.3244444437955555,0.9563891291618348,0.5982012748718262,False,0.3333333333333333,1.0,False,0.0,0.0,0.0,0.0,0.2248999201243038,False,True,False,pie
pcostello:3580,13.0,True,False,False,False,False,1.067775112728066,0.1081539725172762,0.25,0.4289772727272727,0.5691287878787878,0.9882636555776336,2.150207965560456,0.4650712935757115,932.2859848484848,6.679724410809285e-192,True,0.4983974352838785,0.858508825302124,0.0368205681443214,True,0.2307692307692307,0.8978057035171046,False,0.0,0.0769230769230769,0.0,0.0,0.3962989959978096,True,True,False,pie
chavwithtache:0,7.0,True,False,False,False,False,1.986284722675634,2.048807056240533,0.702625345599536,0.7890779649270309,0.859259180359337,1.697524417694671,1.0849357619068154,0.9217135567938718,13242.036718300926,0.0,True,0.6405835384763492,0.5630195140838623,9.875129035208374e-05,True,0.4285714285714285,0.5751748251748252,False,0.0,0.1428571428571428,0.0,0.0,0.014591320042958,True,True,False,pie
SergeySpb:2,5.0,True,False,False,False,False,0.0603875396465018,-1.4699054850869628,0.4042857142857143,0.6871428571428572,0.92,0.8432267268304163,1.3183391655392775,0.7585301462169196,353.5857142857143,2.949524528021266e-75,True,0.39199999972,0.9169722199440002,0.5105987787246704,False,0.4,0.873015873015873,False,0.0,0.0,0.0,0.0,0.1240170592979665,False,True,False,pie
pcostello:3576,13.0,True,False,False,False,False,1.0618598783289734,0.0671896916063694,0.2495274102079395,0.4291115311909262,0.5727788279773157,0.9907221110349914,2.148235784050285,0.4654982509017699,938.8884688090736,2.548816964039868e-193,True,0.4996364687768027,0.8572719693183899,0.0354680344462394,True,0.1538461538461538,0.9992123531334728,False,0.0,0.0769230769230769,0.0,0.0,0.3852310061742545,True,True,False,pie
eoincarley:61,25.0,True,False,False,False,False,3.8137740848896833,5.143264318406081,0.680161943319838,0.7374204742625795,0.785232311548101,2.0735319185203185,1.476622210990667,0.6772212909685946,13242.036718300926,0.0,True,0.81000963909292,0.3430068865418434,4.780702500539745e-10,True,0.6,0.0001625224094634,True,0.0,0.12,0.12,4.869158990360452,0.740945516688855,True,True,False,pie
pcostello:3574,13.0,True,False,False,False,False,1.0644604230954025,0.0700416361471405,0.249763481551561,0.4295175023651845,0.5733207190160833,0.9918227081234818,2.1477326161648214,0.4656073072008783,939.9943235572372,1.4748776480586828e-193,True,0.4999636119314908,0.8567116260528564,0.034872580319643,True,0.3076923076923077,0.5881960656115993,False,0.0,0.0769230769230769,0.0,0.0,0.385079330327567,True,True,False,pie
rebsgroup:83923,4.0,True,False,False,False,False,1.104360854031499,-0.7095361176839527,0.8588235294117647,0.0,0.0,1.4508445541003274,0.4839334423061367,2.0663998653091618,341.2,1.1997016478393402e-73,True,0.6647058807889273,0.7242509126663208,0.0214909669011831,True,0.5,0.7714285714285716,False,0.0,0.25,0.0,0.0,0.0559429715936306,True,True,False,pie
pcostello:3572,13.0,True,False,False,False,False,1.0841625692606565,0.1302610641022359,0.2509505703422053,0.432509505703422,0.5722433460076045,0.9934646445646668,2.1480662801035275,0.4655349833766788,938.1863117870724,3.607356204874174e-193,True,0.4998537577912015,0.8558378219604492,0.0339649058878421,True,0.3076923076923077,0.5881960656115993,False,0.0,0.0769230769230769,0.0,0.0,0.4021227923059544,True,True,False,pie
rebsgroup:83847,2.0,True,False,False,False,False,0.0,-2.0,0.92,0.0,0.0,1.0,0.2787693717685874,2.960732362584146,17.64,5.203720948349015e-09,True,0.41999999664,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:83837,4.0,True,False,False,False,False,1.1014228420655654,-0.7121603263789669,0.8554216867469879,0.0,0.0,1.4442333917775605,0.4918798093417048,2.0330169708293684,329.7590361445783,3.5981942308747815e-71,True,0.6626506008128901,0.7268153429031372,0.0228505302220582,True,0.5,0.7714285714285716,False,0.0,0.25,0.0,0.0,0.0575225193540114,True,True,False,pie
tcoll:94,3.0,True,False,False,False,False,0.7060495570250163,-1.4999999999999998,0.6016949152542372,0.0,0.0,1.371149145489047,0.9483123349346942,1.0545048958673149,38.25423728813559,4.9339860603420235e-09,True,0.271186439988509,0.7656182050704956,0.0348161980509758,True,0.3333333333333333,1.0,False,0.0,0.0,0.0,0.0,0.0155755970012039,False,True,False,pie
pcostello:3566,13.0,True,False,False,False,False,1.0737945635052109,0.1106153348619383,0.25,0.430188679245283,0.5707547169811321,0.9890420258380188,2.1502443718784194,0.4650634193388986,937.6584905660376,4.683651407355522e-193,True,0.4986937584595121,0.8581616878509521,0.0364355780184268,True,0.4615384615384615,0.1264877026325404,False,0.0,0.0769230769230769,0.0,0.0,0.396877269021877,True,True,False,pie
young4913:180,2.0,True,False,False,False,False,0.0,-2.0,0.625,0.0,0.0,1.0,0.6615632381579821,1.5115712940524648,0.5,5.203720948349015e-09,False,0.1249999968750001,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
kpey7826:5,5.0,True,False,False,False,False,1.2939423257140454,0.0039370078740161,0.4583333333333333,0.625,0.7916666666666666,1.138384103607802,1.4218315754785529,0.7033181828610221,10.583333333333334,5.203720948349015e-09,True,0.3166666600694446,0.7623454332351685,0.0385709032416343,True,0.2,1.0,False,0.0,0.2,0.0,0.0,0.0,True,True,False,pie
dfm2122:3,3.0,True,False,False,False,False,0.6392443774932403,-1.5,0.8453904152624664,0.0,0.0,1.137491661739109,0.4716632809227534,2.120156561781995,13242.036718300926,0.0,True,0.555901448943041,0.8649113178253174,0.2811910808086395,False,0.3333333333333333,1.0,False,0.0,0.0,0.0,0.0,0.1154618490641213,False,True,False,pie
natalia_k:16,12.0,True,False,False,False,False,2.3085740722654733,4.1970241973596245,0.4958184742725977,0.6969865626682858,0.8011370016040961,1.7393637248487646,1.6059922234955275,0.6226680212830961,13242.036718300926,0.0,True,0.6795759412300468,0.6069204807281494,0.0001225814339704,True,0.1666666666666666,0.9984852944874484,False,0.0,0.1666666666666666,0.1785714285714285,3.0387470849951144,0.6534270421036985,True,True,False,pie
natalia_k:8,14.0,True,False,False,False,False,0.7989833737471055,0.0202865519642529,0.2036717434062198,0.343123196963477,0.4576344933720979,0.8939453473668206,2.340555261403738,0.4272490449126394,13242.036718300926,0.0,True,0.421425004282855,0.9096724390983582,0.1558692008256912,False,0.2142857142857142,0.9205155471799704,False,0.0,0.0,0.0,0.0,0.3941171009083687,False,True,False,pie
newbilearning:2,3.0,True,False,False,False,False,0.3159853430099879,-1.4999999999999998,0.6820542412002308,0.0,0.0,0.907925264580074,0.7496554701364878,1.3339461123627,1090.3185227928448,1.7391659220692792e-237,True,0.4266205038692136,0.976343035697937,0.7050759792327881,False,0.6666666666666666,0.6,False,0.0,0.0,0.0,0.0,0.258554713635343,False,True,False,pie
ravichandu:93,15.0,True,False,False,False,False,1.6110137717064794,2.2345097691753386,0.2876953053659433,0.4272394343082751,0.5573030304516468,1.1403056440988948,2.1469804413836693,0.4657704284234316,13242.036718300926,0.0,True,0.5659595947099728,0.7995542287826538,0.0036281934008002,True,0.3333333333333333,0.3855465198257425,False,0.0,0.0666666666666666,0.0666666666666666,2.937676555513463,0.6457250964893846,True,True,False,pie
pcostello:3564,13.0,True,False,False,False,False,1.010644638134787,-0.0883736416460521,0.2444649446494465,0.4261992619926199,0.5691881918819188,0.9812222391013468,2.1509818216665417,0.4649039754437432,945.9428044280444,7.775508156171722e-195,True,0.4975872829684059,0.8600450754165649,0.0385764613747596,True,0.3076923076923077,0.5881960656115993,False,0.0,0.0769230769230769,0.0,0.0,0.3687958092056836,True,True,False,pie
pcostello:3562,13.0,True,False,False,False,False,1.004043078185236,-0.0811348999324348,0.244218316373728,0.4218316373728029,0.5661424606845513,0.975478041994713,2.15498097563312,0.4640412195315118,932.0518038852914,7.500080972298137e-192,True,0.4952679137287393,0.8625787496566772,0.0416669622063636,True,0.3846153846153846,0.2999201969117166,False,0.0,0.0769230769230769,0.0,0.0,0.3637997557815247,True,True,False,pie
stroum:0,10.0,True,False,False,False,False,2.506256561662739,4.55674814683182,0.7381546134663342,0.8844555278470491,0.9268495428096426,2.0735319185203185,0.95543401387491,1.0466447556585785,5643.891105569411,0.0,True,0.7842892761560355,0.4884732365608215,2.66498113887792e-06,True,0.5,0.1678213427439433,False,0.0,0.2,0.1785714285714285,2.9462487687590158,0.0226808305757384,True,True,False,pie
pcostello:3554,13.0,True,False,False,False,False,0.9557386579631636,-0.2301112782280814,0.2392300641613199,0.4179651695692025,0.5627864344637947,0.9782370964148372,2.160066503750516,0.4629487093400614,923.332722273144,5.59790638117054e-190,True,0.4921384750534344,0.8622434735298157,0.0412435010075569,True,0.3076923076923077,0.5881960656115993,False,0.0,0.0,0.0,0.0,0.3439806899104994,False,True,False,pie
oscar.sharipov:24,7.0,True,False,False,False,False,0.7441175562369162,-0.2656249999999995,0.2857142857142857,0.4761904761904761,0.6190476190476191,0.7559289460184544,1.822617832290264,0.5486613717278408,5.333333333333333,5.203720948349015e-09,False,0.2721088344671204,0.9325282573699952,0.5726015567779541,False,0.4285714285714285,0.5751748251748252,False,0.0,0.1428571428571428,0.0,0.0,0.0,True,True,False,pie
oscar.sharipov:22,4.0,True,False,False,False,False,-0.0483822730797158,-1.9357525282569896,0.4117647058823529,0.0,0.0,0.8531181928007244,1.1491523765330234,0.8702066152593149,7.235294117647059,5.203720948349015e-09,False,0.3382352861591697,0.7985261082649231,0.0996026769280433,False,0.5,0.7714285714285716,False,0.0,0.0,0.0,0.0,0.0732056873589562,False,True,False,pie
oscar.sharipov:20,2.0,True,False,False,False,False,0.0,-2.0,0.8461538461538461,0.0,0.0,1.0,0.4293230219306162,2.3292484887093057,6.230769230769231,5.203720948349015e-09,True,0.3461538408284025,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
oscar.sharipov:18,8.0,True,False,False,False,False,0.7172063164087318,-1.2057074910820451,0.2666666666666666,0.4666666666666667,0.6666666666666666,1.3324827218698307,1.8989267893363289,0.5266132457636759,5.799999999999999,5.203720948349015e-09,False,0.3083333168888897,0.7198939323425293,0.0037736562080681,True,0.625,0.087024087024087,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
oscar.sharipov:16,8.0,True,False,False,False,False,2.224833529801386,3.0266267487907044,0.5789473684210527,0.6842105263157895,0.7368421052631579,2.0735319185203185,1.4832209601189683,0.6742083795254554,36.1578947368421,5.203720948349015e-09,True,0.4934210318559566,0.472053050994873,4.746189461002359e-06,True,0.5,0.2826728826728826,False,0.0,0.25,0.0,2.6325141983219797,0.0163159896404968,True,True,False,pie
oscar.sharipov:14,4.0,True,False,False,False,False,1.1327061022309128,-0.6848526826149501,0.7647058823529411,0.0,0.0,1.5594719179010226,0.7902347553432827,1.2654467463476649,24.176470588235293,5.203720948349015e-09,True,0.5441176342560556,0.6889256834983826,0.0085641536861658,True,0.5,0.7714285714285716,False,0.0,0.25,0.0,0.0,0.0368204629075846,True,True,False,pie
oscar.sharipov:10,7.0,True,False,False,False,False,1.9026198955077005,1.850189035916821,0.5,0.625,0.75,1.8459164139817943,1.559581156259877,0.6411977959506504,17.25,5.203720948349015e-09,True,0.4285714098214292,0.5857827663421631,0.0001849040563683,True,0.75,0.0081585081585081,True,0.0,0.1428571428571428,0.0,0.0,0.0,True,True,False,pie
oscar.sharipov:8,8.0,True,False,False,False,False,0.6604840139049142,-0.7388137356919877,0.2307692307692307,0.3846153846153846,0.5384615384615384,1.1135528725660042,1.9915093613566135,0.5021317094481551,2.3846153846153846,5.203720948349015e-09,False,0.2211538325443795,0.7975821495056152,0.0269679725170135,True,0.5,0.2826728826728826,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
oscar.sharipov:6,11.0,True,False,False,False,False,2.038554573441685,3.3673570019723837,0.2631578947368421,0.3684210526315789,0.4736842105263157,1.5612494995995994,2.229051241974332,0.4486213601416684,8.210526315789473,5.203720948349015e-09,False,0.287081323092421,0.6391355991363525,7.856336742406711e-05,True,0.4545454545454545,0.2114760884110729,False,0.0,0.0909090909090909,0.0909090909090909,2.8823067684915684,0.0,True,True,False,pie
oscar.sharipov:4,9.0,True,False,False,False,False,0.9831395684635608,-0.8341836734693886,0.2631578947368421,0.5263157894736842,0.6842105263157895,1.4966629547095764,1.9239012954640549,0.5197771852213421,11.789473684210527,5.203720948349015e-09,False,0.3742689881194221,0.6584159731864929,0.0004631474148482,True,0.6666666666666666,0.0335664335664335,True,0.0,0.0,0.0,0.0,0.0702164434126323,False,True,False,pie
rebsgroup:83683,3.0,True,False,False,False,False,0.7071067811865471,-1.5000000000000002,0.9411764705882352,0.0,0.0,1.414213562373095,0.2644914396281835,2.960732362584146,56.52941176470588,5.306329358173565e-13,True,0.6078431318915802,0.7500000596046448,-6.830188112871838e-07,True,0.6666666666666666,0.6,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:83681,3.0,True,False,False,False,False,0.7071067811865471,-1.5000000000000002,0.9411764705882352,0.0,0.0,1.414213562373095,0.2644914396281835,2.960732362584146,56.52941176470588,5.306329358173565e-13,True,0.6078431318915802,0.7500000596046448,-6.830188112871838e-07,True,0.6666666666666666,0.6,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:83641,6.0,True,False,False,False,False,1.7536530637401004,1.1358840548954658,0.8205128205128205,0.8974358974358975,0.9658119658119658,1.857538815328081,0.6940177444430824,1.4408853491238245,363.3589743589744,2.3254370640282128e-76,True,0.7193732156841259,0.5755102634429932,0.0002296706370543,True,0.6666666666666666,0.1428571428571428,False,0.0,0.1666666666666666,0.0,0.0,0.016409842993812,True,True,False,pie
rebsgroup:83639,2.0,True,False,False,False,False,0.0,-2.0,0.9914529914529916,0.0,0.0,1.0,0.0492127196837535,2.960732362584146,113.03418803418803,2.1208620532929652e-26,True,0.4914529906129009,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:83625,6.0,True,False,False,False,False,1.7886369953566663,1.1996113238437864,0.9554521276595744,0.9674202127659576,0.9793882978723404,2.0735319185203185,0.251488320517831,2.960732362584146,6737.853723404254,0.0,True,0.7952127656402077,0.5029757618904114,2.5795676265261136e-05,True,0.5,0.474025974025974,False,0.0,0.1666666666666666,0.0,0.0,0.0,True,True,False,pie
rebsgroup:83623,7.0,True,False,False,False,False,2.0340636584530145,2.1509558805259026,0.9042553191489362,0.9414893617021276,0.9700797872340424,2.0735319185203185,0.447064886207445,2.236811771291706,7132.585106382979,0.0,True,0.8003419449162541,0.4905394315719604,1.25468159239972e-05,True,0.5714285714285714,0.2121212121212121,False,0.0,0.1428571428571428,0.0,0.0,0.0059469907404057,True,True,False,pie
rebsgroup:83617,5.0,True,False,False,False,False,1.4999585089211436,0.2499446110900565,0.9876325088339224,0.9929328621908128,0.9964664310954064,1.9866420118866983,0.0824108861169202,2.960732362584146,2194.565371024735,0.0,True,0.7901060063691643,0.5551051497459412,0.0001449547708034,True,0.75,0.0793650793650793,False,0.0,0.2,0.0,0.0,0.0009803701562622,True,True,False,pie
rebsgroup:83615,5.0,True,False,False,False,False,1.4958721228747385,0.2443509325152053,0.9469964664310954,0.9840989399293286,0.9929328621908128,1.9021380700719648,0.2554657039795928,2.960732362584146,1976.1378091872791,0.0,True,0.7681978791800372,0.5777526497840881,0.0003098588204011,True,0.6,0.3571428571428571,False,0.0,0.2,0.0,0.0,0.0106807273290274,True,True,False,pie
pcostello:3548,13.0,True,False,False,False,False,0.9440612997218178,-0.2691088400874206,0.2374886260236578,0.4167424931756142,0.5614194722474978,0.9735098254403448,2.163130610995538,0.4622929354875015,921.985441310282,1.0899838796643616e-189,True,0.4903758655919821,0.8625216484069824,0.0415945388376712,True,0.2307692307692307,0.8978057035171046,False,0.0,0.0,0.0,0.0,0.3398708124151389,False,True,False,pie
pcostello:3546,13.0,True,False,False,False,False,0.9453818491219196,-0.2436789537807993,0.2379654859218891,0.4150772025431426,0.5594913714804723,0.9707545801657173,2.164898680684132,0.4619153815013591,918.652134423252,5.66749045439159e-189,True,0.4892056166933854,0.8639495372772217,0.0434463433921337,True,0.3846153846153846,0.2999201969117166,False,0.0,0.0,0.0,0.0,0.342797112094869,False,True,False,pie
dkema:26,25.5,True,False,False,False,False,2.2457997964457435,5.143264318406081,0.0672339068416325,0.1337366996670873,0.1823467556439444,1.3007852066948058,3.955842540618249,0.2527906481949387,13242.036718300926,0.0,True,0.5851942680901608,0.7118982672691345,2.322647282837487e-12,True,0.2736842105263158,0.0015407870393736,True,0.0,0.1263157894736842,0.031578947368421,3.765585172096942,0.6092925499581429,True,True,False,pie
ShowerThinking:245,4.0,True,False,False,False,False,0.3902652027269856,-1.4595193572454972,0.4481605351170568,0.0,0.0,0.9698935319779464,1.2400413091116185,0.8064247478307096,87.74247491638796,6.689233297842483e-19,True,0.2934782604769522,0.9133487343788148,0.5003232359886169,False,0.25,1.0,False,0.0,0.0,0.0,0.0,0.1802757628705379,False,True,False,pie
rebsgroup:83609,4.0,True,False,False,False,False,1.1543007747677745,-0.6669743870802978,0.9625,0.0,0.0,1.6877366393604123,0.1978436152411824,2.960732362584146,433.25,1.3876059967481869e-93,True,0.718749998203125,0.6400365829467773,0.0018103800248354,True,0.5,0.7714285714285716,False,0.0,0.25,0.0,0.0,0.0048480211877729,True,True,False,pie
rebsgroup:83607,7.0,True,False,False,False,False,2.0379338749029743,2.159414340607864,0.90625,0.9375,0.9625,2.0735319185203185,0.4627278878596198,2.161097323581619,762.0749999999998,2.4027098045614902e-161,True,0.7892857108325892,0.4777222275733948,8.619148502475582e-06,True,0.75,0.0081585081585081,True,0.0,0.1428571428571428,0.0,0.0,0.0042989508333742,True,True,False,pie
pcostello:3544,13.0,True,False,False,False,False,0.904549800211678,-0.3707791011210002,0.2342342342342342,0.4117117117117117,0.5585585585585585,0.9659271555334475,2.1657185507033234,0.4617405154863022,917.9063063063064,8.195689707071932e-189,True,0.4880110874395436,0.8634161949157715,0.0427447520196437,True,0.3846153846153846,0.2999201969117166,False,0.0,0.0,0.0,0.0,0.3195439320617499,False,True,False,pie
brickbrowser:1217,7.0,True,False,False,False,False,1.1141664720101776,-0.3231707317073171,0.44,0.72,0.84,1.4229164972072996,1.4871135884612567,0.6724435898906136,26.239999999999995,5.203720948349015e-09,True,0.5028571287771432,0.7406871318817139,0.0101310797035694,True,0.5714285714285714,0.2121212121212121,False,0.0,0.0,0.0,0.0,0.0732621203010516,False,True,False,pie
brickbrowser:1215,10.0,True,False,False,False,False,0.8345141209819714,-0.4279102883588463,0.24,0.4,0.56,1.0852547064066471,2.1025023331653383,0.475623729032676,10.6,5.203720948349015e-09,False,0.3479999860800005,0.8493057489395142,0.0569944828748703,False,0.4,0.4175236528177704,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:83571,2.0,True,False,False,False,False,0.0,-2.0,0.6666666666666666,0.0,0.0,1.0,0.6365141682948128,1.5710569376310133,0.3333333333333333,5.203720948349015e-09,False,0.1666666555555562,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
pcostello:3540,13.0,True,False,False,False,False,0.8975471726558237,-0.3792124932949807,0.2335437330928764,0.4111812443642921,0.5563570784490532,0.9631301071780786,2.1672858417234075,0.4614066039414572,911.673579801623,1.7874854196201624e-187,True,0.4869251572290328,0.8644035458564758,0.0440530590713024,True,0.2307692307692307,0.8978057035171046,False,0.0,0.0,0.0,0.0,0.3224748220756087,False,True,False,pie
pcostello:3538,13.0,True,False,False,False,False,0.908297722899599,-0.3461626401930791,0.2341772151898734,0.4132007233273056,0.5551537070524413,0.963743224747788,2.167635764980276,0.4613321186869691,910.0578661844484,3.974174833854994e-187,True,0.4868549166624115,0.8644744157791138,0.0441485345363616,True,0.2307692307692307,0.8978057035171046,False,0.0,0.0,0.0,0.0,0.3347764826791851,False,True,False,pie
rebsgroup:83457,2.0,True,False,False,False,False,0.0,-2.0,0.9090909090909092,0.0,0.0,1.0,0.3046360973492381,2.960732362584146,7.363636363636363,5.203720948349015e-09,True,0.4090909016528927,0.0,0.0,0,0.5,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,pie
rebsgroup:83455,3.0,True,False,False,False,False,0.5280049792181881,-1.5,0.5454545454545454,0.0,0.0,1.019803902718557,0.9949236325717752,1.0051022684174291,2.363636363636364,5.203720948349015e-09,False,0.2424242358126723,0.923076868057251,0.4632615745067596,False,0.3333333333333333,1.0,False,0.0,0.0,0.0,0.0,0.1803355809898699,False,True,False,pie
pcostello:3536,13.0,True,False,False,False,False,0.9084812082326884,-0.3481224719397287,0.2343891402714932,0.4135746606334841,0.5556561085972851,0.9652620210237058,2.1665352166549754,0.4615664644232976,912.0,1.52102689031097e-187,True,0.4874347366350403,0.8637750744819641,0.0432155095040798,True,0.3076923076923077,0.5881960656115993,False,0.0,0.0,0.0,0.0,0.3346470679215554,False,True,False,pie
